source,appid,review_id,steam_language,created_at,updated_at,voted_up,votes_up,votes_funny,comment_count,weighted_vote_score,steam_purchase_type,received_for_free,written_during_early_access,steam_deck,review_text,author_steamid,author_num_games_owned,author_num_reviews,author_playtime_forever,author_playtime_last_two_weeks,author_playtime_at_review,author_last_played
steam,2795000,215526390,english,2026-01-09T01:22:56+00:00,2026-01-09T01:22:56+00:00,True,0,0,0,0.5,,False,False,,"It's a short stealth game, not much to say other than it's pretty fun.
Plus the game is free, you only pay with time.
5/5",76561198799411351,0,14,77,0,77,2026-01-07T21:13:36+00:00
steam,2795000,215518850,english,2026-01-08T22:58:17+00:00,2026-01-08T22:58:17+00:00,True,0,0,0,0.5,,False,False,,"Very cute game, I also wish I was a fuzzy monster that could kill and eat my coworkers.",76561198347778397,283,61,102,0,102,2026-01-08T22:46:41+00:00
steam,2795000,215398585,english,2026-01-07T13:12:09+00:00,2026-01-07T13:12:09+00:00,True,0,0,0,0.5,,False,False,,This is a fun little game. Super cute characters and fun gameplay. I hope to see more stuff with Kyle in it or the same world to see what more can happen in the world.,76561198182874503,0,27,488,281,206,2026-01-22T13:28:41+00:00
steam,2795000,215308592,english,2026-01-06T12:27:17+00:00,2026-01-06T12:27:17+00:00,True,0,0,0,0.5,,False,False,,"I get to play this game for free? Feels like a crime!

It's short, fun, and sometimes a bit challenging!",76561198324401812,192,19,152,0,152,2025-04-08T08:26:06+00:00
steam,2795000,215293314,english,2026-01-06T07:22:31+00:00,2026-01-06T07:22:31+00:00,True,0,0,0,0.5,,False,False,,This game was such a masterpiece. The nice graphics and music hooked me into the game and i could not stop playing it. Knowing this game was only made by a small group yet is so great makes me happy. To the developers you did great and this is was the game of the year for me.,76561199754426766,0,1,605,0,604,2026-01-07T23:07:59+00:00
steam,2795000,215288129,english,2026-01-06T05:18:08+00:00,2026-01-06T05:18:08+00:00,True,0,0,0,0.5,,False,False,,"This is the most horrific, nightmarish, acid trip kind of game of all times, play at your own warning. This makes Outlast Trials look simple.",76561199535745857,0,29,47,13,30,2026-01-31T01:40:10+00:00
steam,2795000,215283987,english,2026-01-06T03:48:28+00:00,2026-01-06T03:49:00+00:00,True,0,0,0,0.5,,False,False,,"Usually I don't rate games but this one is so cool and well made. Kyle is soo cute 😭
I really liked the gameplay and the mechanics were so easy to understand.",76561199518636523,47,2,163,0,163,2026-01-06T03:39:10+00:00
steam,2795000,215274767,english,2026-01-06T00:56:24+00:00,2026-01-06T00:56:24+00:00,True,0,0,0,0.5,,False,False,,"This is the most ADORABLE short I've ever played. I would love to see more like this in the future. Such a cute little game.

And yes- This game is very effective furry bait haha",76561198399281027,112,9,45,0,45,2026-01-03T19:17:59+00:00
steam,2795000,215180135,english,2026-01-05T00:27:12+00:00,2026-01-05T00:27:12+00:00,True,0,0,0,0.5,,False,False,,"Silly and fun, trying to get a perfect score is addicting !!",76561198765832485,0,11,195,0,85,2026-01-05T02:17:22+00:00
steam,2795000,215167962,english,2026-01-04T21:53:51+00:00,2026-01-04T21:53:51+00:00,True,0,0,0,0.5,,False,False,,"A fun stealth puzzle game where you must try and clean a office complex as a werewolf, as such you must do so without getting spotted",76561199044320375,0,128,196,0,196,2026-01-04T21:52:41+00:00
steam,2795000,215111109,english,2026-01-04T10:55:00+00:00,2026-01-04T10:55:00+00:00,True,0,0,0,0.5,,False,False,,"Really great game, perfect if you have some free time to kill. The levels are a little tricky and I think I had to do the last one 6 times. It was very stressfull, but entertaining. Now i just need to find a bunch of other games like this...",76561198773021067,0,1,70,0,70,2025-12-12T01:01:27+00:00
steam,2795000,215059948,english,2026-01-03T21:26:04+00:00,2026-01-03T21:26:44+00:00,True,0,0,0,0.5,,False,False,,"[h1]Backlog Review Nr. 4: The WereCleaner[/h1] (Completed)

It's a stealth game about a Werewolf trying to pay his rent by working as a Janitor, without having his identity revealed. This is a short, cute, hilarious and surprisingly tricky game that keeps things simple, while also introducing new mechanics at the right time to keep it engaging. 

And best of all - It's completely free! I already see myself returning to this game from time to time.",76561198837607345,255,12,33,0,33,2026-01-02T21:57:35+00:00
steam,2795000,215045285,english,2026-01-03T18:40:51+00:00,2026-01-03T18:40:51+00:00,True,0,0,0,0.5,,False,False,,"It is so fun, such cute design for such morbid game. Frankly Darryl should be more concerned with the deadly mob rather than our poor lil guy, in this environment Werewolf wouldnt even be that weird. Will be coming back for these sweet achievements!",76561198162314103,0,6,118,47,70,2026-01-31T16:04:13+00:00
steam,2795000,215026702,english,2026-01-03T15:10:58+00:00,2026-01-03T15:10:58+00:00,True,0,0,0,0.5,,False,False,,"Fun, Simple, Rlly enjoyable, A good game to 100%! Would totally recommend",76561198848559681,32,1,121,0,121,2026-01-03T05:56:18+00:00
steam,2795000,215007065,english,2026-01-03T10:40:52+00:00,2026-01-03T10:40:52+00:00,True,0,0,0,0.5,,False,False,,"he's just a little guy

short and sweet and very fun. eat your boss if he makes you do overtime.",76561198005289893,564,19,141,0,141,2026-01-03T10:38:59+00:00
steam,2795000,214944004,english,2026-01-02T18:53:01+00:00,2026-01-02T18:53:01+00:00,True,0,0,0,0.5,,False,False,,"Incredibly Fun, simple to pick up & play, and just very charming. Not to mention Free! What's not to love?",76561198116549437,0,2,170,0,170,2026-01-02T18:46:03+00:00
steam,2795000,214890428,english,2026-01-02T05:58:55+00:00,2026-01-02T05:58:55+00:00,True,0,0,0,0.5,,False,False,,"10/10

adorable free to play game with cute mechanics & a plot. fun achievements & collectables too! definitely worth playing. help Kyle, the WereCleaner, do his job without committing mass murder!! he cant control himself ;-;",76561198158320980,147,66,218,0,218,2026-01-04T21:04:18+00:00
steam,2795000,214889902,english,2026-01-02T05:49:08+00:00,2026-01-02T05:49:08+00:00,True,0,0,0,0.5,,False,False,,"Absolutely adorable game. The game has a cute and simple story, addictive game loop, and the game feels really intuitive and smooth to play.  Super clean experience all around",76561198361598096,0,3,43,0,34,2026-01-05T21:57:41+00:00
steam,2795000,214840817,english,2026-01-01T18:16:56+00:00,2026-01-01T18:16:56+00:00,True,0,0,0,0.5,,False,False,,fellas is it really murder if your coworkers are constantly walking in on the messes you're supposed to be cleaning and screaming at you </3,76561199798377488,0,15,174,0,174,2026-01-01T18:13:00+00:00
steam,2795000,214637398,english,2025-12-30T12:47:15+00:00,2025-12-30T12:47:15+00:00,True,0,0,0,0.5,,False,False,,"Fun and charming game. Took me a little under 2 hours to 100% it, but trying to get efficient routes or no-kill runs was a very fun challenge. All levels are pretty easy to complete for anyone, but if you want to get 5 stars at the last 2-3 levels it becomes a real challenge.",76561198204964700,433,59,112,0,112,2025-12-30T12:45:48+00:00
steam,2795000,214625226,english,2025-12-30T09:13:46+00:00,2025-12-30T09:15:15+00:00,True,0,0,0,0.5,,False,False,,"Quite a fun and short game, anddddddd it's free !",76561199013271104,38,11,142,0,142,2025-12-30T09:10:16+00:00
steam,2795000,214506704,english,2025-12-29T03:00:54+00:00,2025-12-29T03:00:54+00:00,True,0,0,0,0.5,,False,False,,"This is such a fun game! It's short but you're encouraged to do some extra actions to get all of the achievements. The storyline makes sense and the art style is very cute! I especially love all of the 2D picture art for the talking characters. It feels pretty balanced in terms of difficulty, especially on the last level, which I thought was going to be harder at first. This was great! :>",76561198892107503,0,5,97,0,88,2025-12-30T20:39:24+00:00
steam,2795000,214501095,english,2025-12-29T01:30:54+00:00,2025-12-29T01:31:06+00:00,True,0,0,0,0.5,,False,False,,"It is a [b]crime[/b] that this game is free.
This was quite fun and very funny.

Highly recommend.",76561198167769543,316,33,182,0,182,2025-12-28T23:06:04+00:00
steam,2795000,214442572,english,2025-12-28T13:41:09+00:00,2025-12-28T13:41:09+00:00,True,0,0,0,0.5,,True,False,,"Slick and well made, fun little game with a good sense of humour.

Short (completed in less than an hour) but played a little more for achievements.

Currently FREE so it's an easy recommendation.",76561197985948430,474,19,61,0,61,2025-12-28T13:34:26+00:00
steam,2795000,214439011,english,2025-12-28T12:57:41+00:00,2025-12-28T12:57:41+00:00,True,0,0,0,0.5,,False,False,,"It's an awesome game that's funny, has a fun artstyle and the achievments are nice to get as well. It's short, but considering that it's free (I'd gladly put some money down for this), there's no reason to not at least give it a try.

Hopefully the devs can find a publisher so they can continue Kyle's story.",76561198338097154,56,7,81,0,81,2025-12-28T12:53:35+00:00
steam,2795000,214376107,english,2025-12-27T20:51:35+00:00,2025-12-27T20:51:35+00:00,True,0,0,0,0.5,,True,False,,"Great and fun. Quick and snappy.
Achievements are just challenging enough to NOT be a difficult slog.
Some quality work wrapped in a neat, free package.
A worthy addition to any Library.",76561198025212614,0,1,238,0,238,2025-12-27T20:38:42+00:00
steam,2795000,214279345,english,2025-12-26T21:47:11+00:00,2025-12-26T21:47:28+00:00,True,0,0,0,0.5,,False,False,,"Extremely charming game. A blast to play, with difficulty balanced enough that it was still a fun challenge to 100% the game. Absolutely recommend if you just wanna have a fun time with a bit of challenge sprinkled in.",76561198968604013,0,2,144,0,133,2025-12-26T21:48:53+00:00
steam,2795000,214222698,english,2025-12-26T08:42:17+00:00,2025-12-26T08:42:17+00:00,True,0,0,0,0.5,,False,False,,"I like how cute this game is!!!
I also like how challenging the achievements are. It was fun trying to get five stars on all levels, and even more fun killing people and moving the bodies so coworkers don't find out what happened!
100% recommended for anyone who wants to have a little fun for free.",76561198125088613,0,6,386,0,386,2025-12-26T08:40:14+00:00
steam,2795000,214122455,english,2025-12-25T04:20:41+00:00,2025-12-25T04:20:41+00:00,True,0,0,0,0.5,,False,False,,"My Girlfriend and i LOVED the game, well-built.
Cute graphics, great voice acting, amazing story, fun challanges including the achievements!

Please give it a try, you won't regret the time you spent!",76561198265391080,189,9,137,0,137,2025-12-25T04:15:51+00:00
steam,2795000,214084825,english,2025-12-24T13:59:42+00:00,2025-12-24T13:59:42+00:00,True,0,0,0,0.5,,False,False,,"This game made me want to do a genocide route, I ate everyone, I did not care for the timer nor my job, they all deserved to die.
10/10 please play",76561199460283626,16,7,90,0,84,2025-12-24T14:06:38+00:00
steam,2795000,213991215,english,2025-12-23T11:26:33+00:00,2025-12-23T11:26:33+00:00,True,0,0,0,0.5,,False,False,,"Not only is this game adorable, but also, really well made! I was surprised how much the difficulty ramped up when trying to get 5 stars (with no kills) on some of the levels, it really forces you to master all of your abilities! Had lots of fun playing this and highly recommend!",76561199847437607,0,3,162,0,162,2025-12-23T11:20:41+00:00
steam,2795000,213887734,english,2025-12-22T04:52:26+00:00,2025-12-22T04:52:26+00:00,True,0,0,0,0.5,,False,False,,"the gameplay is very accommodating for multiple play styles, and as someone who got all achievements pretty recently, achievement hunting is INCREDIBLY fun and adds an extra layer of depth and challenge and replayability to a game that would otherwise be pretty short. Also its incredibly fun seeing the worldbuilding through the collectables, the messes you clean up, and the conversations you have with Deryl. I was also delightfully surprised to find out this was made at Cal State Fullerton, and am now excited to see what other cool games y'all have made!!",76561198300593303,0,5,252,0,252,2025-12-17T09:25:29+00:00
steam,2795000,213873367,english,2025-12-22T00:19:01+00:00,2025-12-22T00:19:47+00:00,True,0,0,0,0.5,,False,False,,Very fun and free game! I loved it!!! The art style is amazing and it felt good both to scorched-earth the office and make sure no one was harmed!,76561199060690499,71,5,143,0,143,2025-12-22T00:15:02+00:00
steam,2795000,213854062,english,2025-12-21T19:44:23+00:00,2025-12-21T19:44:23+00:00,True,0,0,0,0.5,,False,False,,really fun and funny short and nice game,76561199470497154,0,8,52,0,52,2025-04-29T21:11:19+00:00
steam,2795000,213776940,english,2025-12-21T00:28:23+00:00,2025-12-21T00:28:23+00:00,True,0,0,0,0.5,,False,False,,"A really lovely game, short and sweet. Graphics are really cute, gameplay is simple but efficient, and the whole game feels good to play and feel very polished. Amazing quality for a free game <3",76561198055382446,142,4,95,0,95,2025-12-20T20:21:47+00:00
steam,2795000,213611825,english,2025-12-19T02:51:25+00:00,2025-12-19T02:51:25+00:00,True,0,0,0,0.5,,False,False,,unironically the best third person stealth game since splinter cell blacklist,76561199879434742,0,16,130,0,34,2025-12-19T07:53:41+00:00
steam,2795000,213583217,english,2025-12-18T18:18:01+00:00,2025-12-18T18:18:01+00:00,True,0,0,0,0.5,,False,False,,"adorable and funny, intuitive gameplay",76561199097250960,0,3,16,0,16,2025-12-16T18:54:33+00:00
steam,2795000,213580937,english,2025-12-18T17:38:20+00:00,2025-12-18T17:38:20+00:00,True,0,0,0,0.5,,True,False,,"An upsettingly short but an incredibly charming and cute little game! And better yet, it's all free! I would really not mind if this game would cost at least a bit but it is what it is. Nice, adorable visuals, combined with some nice, chill music, a simple story and as simple tasks and achievements to do/get make this game a joy to play through. 100% recommended!

... although a shame they didn't make Kyle and Daryl kiss in a secret ending-",76561199015116088,101,34,202,0,202,2025-12-18T17:35:37+00:00
